text,author,likes,replyCount,cleaned_text
"One side likes to argue by haulting the conversation with interjections of, ""Hold on, hold on, hold on on..."" Then talking over the first person speaking. That is debate strategy and sensorship. I'm worried if this is the influencer who has our govt's ear on health  care. We have a chance to make some huge, required changes in our broken health care system. Let's not sacrifice our needs to gain small steps. It never worked before. Truth is whole truth, not censored truth. Ask Dr Malone (one of the creators of the treatment) what an mRNA treatment is. It was never intended for vaccines or the general public. He is one of many doctors and scientists internationally who have been protesting for several years to hault mRNa misuse. Uncensor their reports.We deserve more than a ban of bad cereal colorants. We all deserve a safer, more ethical health system. Let us not debate and settle for less than a complete reformation. We all witnessed deaths. Profits over people is a total fail that can never be acceptable. Stay healthy, stay strong.",@d.e.christe2334,0,0,one side likes to argue by haulting the conversation with interjections of hold on hold on hold on on then talking over the first person speaking that is debate strategy and sensorship im worried if this is the influencer who has our govts ear on health  care we have a chance to make some huge required changes in our broken health care system lets not sacrifice our needs to gain small steps it never worked before truth is whole truth not censored truth ask dr malone one of the creators of the treatment what an mrna treatment is it was never intended for vaccines or the general public he is one of many doctors and scientists internationally who have been protesting for several years to hault mrna misuse uncensor their reportswe deserve more than a ban of bad cereal colorants we all deserve a safer more ethical health system let us not debate and settle for less than a complete reformation we all witnessed deaths profits over people is a total fail that can never be acceptable stay healthy stay strong
Calley is incapable of giving a straight answer. He's full of sh*t,@RemingtonMK,0,0,calley is incapable of giving a straight answer hes full of sht
NOBODY makes that Mossad comment about 9/11... if it's true we should talk about the evidence for that and it being a control demolish.,@JamesOGant,0,0,nobody makes that mossad comment about  if its true we should talk about the evidence for that and it being a control demolish
And......  these comments determine everything,@jennysiepka9900,0,0,and  these comments determine everything
"Seek first to understand and then to be understood. Interrupting in the middle of an answer to ask other questions completely turns me off from Jack. Jack has a predisponsition of something nefarious going on... is he right? Maybe... but his tone of questions and his ""I got all the answers and you don't"" mentality kill him. It is not professional, whatsoever. Jack is going to grind his ax no matter how or what Calley says. If Jack has all the answers, become a lobbyist or run for office in Washington. Outside of that, shut the h3ll up, Jack.",@calvinlake6870,2,0,seek first to understand and then to be understood interrupting in the middle of an answer to ask other questions completely turns me off from jack jack has a predisponsition of something nefarious going on is he right maybe but his tone of questions and his i got all the answers and you dont mentality kill him it is not professional whatsoever jack is going to grind his ax no matter how or what calley says if jack has all the answers become a lobbyist or run for office in washington outside of that shut the hll up jack
"Jack and his hysteria are why we can't get things done. Who can take him seriously with his attitude? He is the flipside of a coin with a screeching liberal cat lady on the other side. He has so much valid information, but he's useless to the cause. Either help for real or get out of the way.",@Allihere,1,0,jack and his hysteria are why we cant get things done who can take him seriously with his attitude he is the flipside of a coin with a screeching liberal cat lady on the other side he has so much valid information but hes useless to the cause either help for real or get out of the way
Who the fuck does this guy think he is acting like.,@mirxael,0,0,who the fuck does this guy think he is acting like
"Good for you, Jack.",@julieowen5874,0,0,good for you jack
He is a slippery sucker you guys...however he is beautifully nice...,@julieowen5874,0,0,he is a slippery sucker you guyshowever he is beautifully nice
"This podcast has to be one of the most spectacular events that ever happened in the world. All three persons and the host reached an epic monumental milestone moment at [158:22] minutes into the show. The fact that Calley was able to gather the grit to stay on with the challenging confrontation before him and have Jack and Mary segue into posturing the Jack Medical Bukele act into our governmental framework leveraging the use of state law, and avoiding the clash of Federal Law, is the best news yet. You arrived at a point where ""we the people"" can help you take action immediately to implement the change that this country and the entire world needs to shift towards. It is doable, practical, and easy to present to the people, who are yearning for a solution to this medical JD Rock-feller, plague of a lifetime, perpetrated through lies and disguise upon humankind. How can we help formulate how we all might address our Governers to usher in this online solution you have arrived at, before our v very eyes, and ears. Superb, stupendous, spectacular.",@michaelmoreau2590,0,0,this podcast has to be one of the most spectacular events that ever happened in the world all three persons and the host reached an epic monumental milestone moment at  minutes into the show the fact that calley was able to gather the grit to stay on with the challenging confrontation before him and have jack and mary segue into posturing the jack medical bukele act into our governmental framework leveraging the use of state law and avoiding the clash of federal law is the best news yet you arrived at a point where we the people can help you take action immediately to implement the change that this country and the entire world needs to shift towards it is doable practical and easy to present to the people who are yearning for a solution to this medical jd rockfeller plague of a lifetime perpetrated through lies and disguise upon humankind how can we help formulate how we all might address our governers to usher in this online solution you have arrived at before our v very eyes and ears superb stupendous spectacular
