text,author,likes,replyCount,cleaned_text
Why isn't this on the news all over the world.....we all know why. The powers that be don't want the truth of our history to challenge the narrative they have cultivated to the masses for decades.,@Im_Not_From_Around_Here,0,0,why isn't this on the news all over the world.....we all know why. the powers that be don't want the truth of our history to challenge the narrative they have cultivated to the masses for decades.
We need to get to the library immediately. God knows they will try to hide this from us.,@What_a_Millennial,0,0,we need to get to the library immediately. god knows they will try to hide this from us.
"If this is true, then how were they built by an ancient civilization thousands of years ago?",@knockoutking3764,0,0,"if this is true, then how were they built by an ancient civilization thousands of years ago?"
"50.00 USD says at the now known bottom, you find out its the top floor of a shopping mall🃏",@_JackNapier,0,0,". usd says at the now known bottom, you find out its the top floor of a shopping malljoker"
"This is like the Pyramids in minecraft , now i see why most of games and cartoons predicted exactly everything.",@itvlian4889,0,0,"this is like the pyramids in minecraft , now i see why most of games and cartoons predicted exactly everything."
pyramid stuff is media brainwashing....again,@chriscook7897,0,0,pyramid stuff is media brainwashing....again
This crazy thing about the pyramids it's just like the crazy thing about those mexican aliens.,@JonDifull-rn7rj,0,0,this crazy thing about the pyramids it's just like the crazy thing about those mexican aliens.
"Graham Hancock sittin back like ""I told you, motherfuckers""....",@TheUncheckedComments,0,0,"graham hancock sittin back like ""i told you, motherfuckers""...."
Crap video ended to early,@Userjdjddss,0,0,crap video ended to early
Mainstream Archeologists should apologize to Graham Hancock and to many others who worked outside and didn't conform with mainstream Archeologists dogma,@vansavestheday9968,0,0,mainstream archeologists should apologize to graham hancock and to many others who worked outside and didn't conform with mainstream archeologists dogma
"Here is the skinny on all of this.  Many years ago explorers under the Sphinx, which is very near the Pyramid and the people found under the sphinx heading toward the pyramid and they found a huge temple with very large pillars inside it.  Pillars, not electrical cylindars but then after this was talked about the Egyptian government shat all over these explorers and claimed nothing is under the Sphinx and no one has been allowed to go under the Sphinx since then.  You have to remember, that if it can be proven the Eygptians had NOTHING to do with the Pyramids and were just the discoverers of it, then that changes their history entirely.",@vegassims7,0,0,"here is the skinny on all of this.  many years ago explorers under the sphinx, which is very near the pyramid and the people found under the sphinx heading toward the pyramid and they found a huge temple with very large pillars inside it.  pillars, not electrical cylindars but then after this was talked about the egyptian government shat all over these explorers and claimed nothing is under the sphinx and no one has been allowed to go under the sphinx since then.  you have to remember, that if it can be proven the eygptians had nothing to do with the pyramids and were just the discoverers of it, then that changes their history entirely."
"Conspiracy theorists are batting 1,000 in 2025",@pooinaloo,0,0,"conspiracy theorists are batting , in "
"Yes I heard many years ago, decades that there were Major structures under the great pyramids.",@Rememberwhoweare,0,0,"yes i heard many years ago, decades that there were major structures under the great pyramids."
Remember the Movie Total Recall w Arnold Schwarzenegger? Just like the tubes forming power and an atmosphere on Mars. Maybe done here also..All movies a depictions of the truth.,@Rememberwhoweare,0,0,remember the movie total recall w arnold schwarzenegger? just like the tubes forming power and an atmosphere on mars. maybe done here also..all movies a depictions of the truth.
Some secret Ancient Egyptian rooms probably secret treasure rooms,@AustinKehrer,0,0,some secret ancient egyptian rooms probably secret treasure rooms
"I once read something around 15 years ago about the pyramids being an ancient power source... I always held that belief and would tell people and then they would hit me with the obvious ""tHeY wErE aNcIeNt ToMbS bUiLt By ThE eGyPtIaNs""... Those things predate the Egyptians by THOUSANDS of years.",@Hachiko814,0,0,"i once read something around  years ago about the pyramids being an ancient power source... i always held that belief and would tell people and then they would hit me with the obvious ""they were ancient tombs built by the egyptians""... those things predate the egyptians by thousands of years."
"I think they are making something out of nothing.  The fact they are 600 meters deep got me thinking of ""natural causes"".  Here's my best one so far.  You know how the pyramids used to be coated?  Well over time that washed off and leached into the soil.  Over milliniums it leaked further and further down.  Lydar is picking up that because it is a different density than the surrounding soil.",@jayman9315,0,0,"i think they are making something out of nothing.  the fact they are  meters deep got me thinking of ""natural causes"".  here's my best one so far.  you know how the pyramids used to be coated?  well over time that washed off and leached into the soil.  over milliniums it leaked further and further down.  lydar is picking up that because it is a different density than the surrounding soil."
