text,author,likes,replyCount,encoded
All you had to do is dig a hole next to the fucking thing they knew this over 100 years ago you don’t need technology all you need is a shovel,@175south,0,1,"[-0.048569784, -0.0058823493]"
And they’re just discovering this now that’s bullshit. This is probably known for over 100 years at least.,@175south,0,0,"[-0.025876364, -0.014603346]"
"At this point, this could all be TRUE or a FRAUD!!!!!",@surfdogdude,0,0,"[0.034961723, -0.02962362]"
Huge power plant likely built by aliens,@Moon_Vision,0,0,"[-0.011397432, -0.003749148]"
🐄💩,@100HzJimmi,0,0,"[-0.010790561, 0.037765387]"
Gotta get rid of that Zahi Hawass…. Guy is clearly obstructing new discoveries relating to the pyramids.  I know a shill when one opens their mouth,@Sickofliberalsim,0,0,"[-0.0038350439, -0.03189649]"
joe gets it wrong three words in.. lidar?????,@jamskof,0,0,"[0.078168556, -0.06451562]"
lol the tech doesn't even penetrate the ground. It's a topological radar. I love it when things like this happen and we see the woo woo people lose their shit 🤣,@alloneword7427,0,0,"[0.029396392, -0.023437314]"
What if the pyramids were   generators f0r the massive underground city's knowing the flood was coming,@treday8346,0,0,"[-0.0015198493, 0.016317083]"
That’s some transformers s*it going on 🤣,@inetajokubauskaite6342,0,0,"[-0.04814678, -0.029778238]"
"Eventually, they’re going to disclose. There is a huge underground lake under the pyramid and a path beyond the lake that connects Egypt to the Grand Canyon in America. .",@SYSTEMSBREACH,0,2,"[0.004660655, 0.029139863]"
"Are we supposed to belive humans made these structures by hand?? im open to belive aliens visited us and had part of buiding this cos its something they would use in some ways we dont understand now. I also think the type of human we are now is a mix of the primate and alien.thats why we dont have fur or feathers.beeing just naked and needing to dress upo in other animals fur just doesent add up.the truth lays in our conciosness,its derived from a higher dimention wich we can feel a connection to spiritually.our brain works like a reciever.when im high on mushrooms the pineal gland gets activated and I once saw a city of just lots of pyramids.I think the home planet we derive from was a very advanced civilication and they made a mini city with their type of buidings.",@enednas801,0,0,"[-0.028955951, -0.010437868]"
Best discovery of all time,@LyndsieDances,0,0,"[0.011885834, 0.03661304]"
"The images are from the middle pyramid, not the great pyramid. The cylinders only go 600 odd meters, not for kilometres. However, there are kilometres of a network of tunnels.",@davidagiel8130,0,0,"[0.013539191, -0.02486661]"
"Oh please - this ""story"" was quickly debunked by various reputable sources..   Look up this as ""debunked"" and read the details..      Hardly evidence of all the stuff being claimed about the pyramids here.    Very bummed about Joe ""reporting"" this as ""fact"".   Big hit to is credibility.    Anyone who makes a modicum of effort can quickly find out this is hoaky.   But I guess most people are too lazy to double check on things - even if they're fantastic, over-the-top claims..",@michaelmichael819,0,0,"[0.046931665, -0.022518737]"
They look like seismic dampeners you see in NORADs mt.cheyenne base,@chumby2447,0,0,"[-0.009140157, -0.027574886]"
original video of Malanga's interview! https://youtu.be/LK3VqAjelvs?si=AKbuJrPVVP60z_9a,@ProssemicaTv,0,0,"[-0.026283773, -0.006051005]"
It’s the methods of the craft for cranes 🏗️ to lift the blocks up,@VWorld-v4m,0,0,"[-0.018456506, 0.008370792]"
Its not new!!!,@jiffyclean9429,0,0,"[-0.043010954, -0.034947716]"
No data or evidence of this has been released.,@9ito1,0,0,"[0.023192773, -0.016691282]"
Maybe the columns are the up/down platform that raises and lowers the pyramids back down into the earth.. .if we can just find the ON button it might go back down?,@Non-Compliant71,0,0,"[-0.008839866, -0.0019192279]"
"Tesla knew this decades ago, his wi-fi invention was inspired by pyramids and fact that they were used as energy generators. He said that few times during the life.",@Biza-Je,0,0,"[0.0067894002, 0.005090541]"
We are not from earth.,@Baldrick187,0,0,"[0.046827782, 0.026532946]"
house of gag n magog,@johnappleseed703,0,0,"[-0.044324294, 0.012473258]"
Dibble is sweatin,@1guy1girlfishing29,0,0,"[0.006309248, -0.054711714]"
"Graham Hancock is a known Marxist over here in England ,and Marxists want to destroy history 🎉",@Romanovhundreds83,0,0,"[-0.013072849, 0.023127126]"
"Zahi Hawass and Hancock are pseudo egyptologists, they parrot only what is researched by others, they haven't done any research themselves. Hawass is an absolute buffoon, that has contradicted himself on numerous occasions and he is anti-research and anti-science. Any praise to these two lowlifes is an insult to real researchers and egyptologists that actually make these discoveries.",@SonnyAFK,0,0,"[-0.01797247, 0.016212452]"
"Joe needs fact checkers. To date, no reputable source has confirmed this information. People believe anything said with an English accent.",@6d6575,0,2,"[0.05542424, 0.003249754]"
"Hear me out. Giants. If you look up drawings on the walls, there shows giant people carrying 2 of the stones used to build these pyramids, and you see ""normal"" sized people carving the stones as big as they were. Nephilim are born from humans and angels, some angels in the bible had features of animal like faces.....egyptians are shown to wear such masks, and using wings. I mean, I don't know too much and haven't researched much, but it's a start. These large columns are insane. Some people say aliens, but the bible points out giants and angels and nephilim.....I am really going to look more into this. I am sure I am not the first to see this connection. It's just so wild.",@crystylev4571,0,0,"[-0.032828223, 0.0073881424]"
that lip smacking or gum chewing is diabolical lmfao,@xipanicitsgaming1293,0,0,"[0.0027204633, -0.057760835]"
😅 i’m worried. Are they going to try and fill their museums again?😂 then the worst thing that could happen to the Arab Egyptians is that the pyramids are older than them😂,@Granga879,0,0,"[0.02415249, -0.04248169]"
This has got to be a load of horse shit.,@valderja,0,0,"[-0.016490676, -0.035210572]"
Thoth: https://youtu.be/8CCVF5pESNQ,@morpher44,0,0,"[-0.029542442, 0.0378311]"
Is this not almost exactly what they found at the end of Total Recall?  Did the big aliens make it?  Probably 💁‍♀️,@Dutch_Rudder,1,0,"[-0.004449627, 0.01373314]"
Oh my God! They have found the djed pillars.,@bcubed2010,0,0,"[-0.003626309, -0.06889011]"
Generators!!!!  Period.,@alexanderjentes,1,0,"[-0.017686512, -0.026176233]"
WORLD GENERATORS/PLANETARY POWER PLANTS,@tonic-moto5409,0,0,"[-0.018322228, 0.047268428]"
We've been lied again. Damn,@macaronspaguetti,0,0,"[0.03332688, -0.012705815]"
JOE YOU NEED TO GET GRAHAM ON THE SHOW TO TALK ABOUT THIS AS SOON AS HE IS READY,@coolz2334,20,2,"[0.04769139, -0.003670464]"
"It is about time for a rapid paradigm shift in our understanding of aincent civilizations. It will be fun to see how the so called experts explain this😂. They struggle to provide a plausible explanation of the current narrative. Lets forget all this 4500B.C 💩, burial chambers and slaves with ropes and logs.Can we just accept it is an ancient poweplant at that we are not as advanced and these beings before us?",@henksauvage,0,0,"[-0.0127877975, -0.0014700141]"
I was excited by this so I did a little investigating. The paper is from 2022. It was ignored then because it wasn’t peer reviewed. The equipment used to scan 2 kilometres below the surface can not scan anywhere near that depth. I’m disappointed.,@chain8847,0,0,"[0.0677295, 0.003396439]"
"What IFFF, peaople still living there...  you know, who knows..",@SpongStories,0,0,"[-0.025402356, -0.0028283207]"
"WTF kinda clip is this, they didn't include why he said the one guy said it was bullshit...",@Mark-ru7kc,0,0,"[-0.0026909404, -0.042077072]"
"But remember, African slaves built them......",,0,0,"[0.014242984, -0.037498645]"
"They'll bury it, nothing will come out about it officially, andx it will all be left aloen and covered up.",@LordFoxxyFoxington,0,0,"[-0.031639375, -0.012310992]"
Oh wow man ih wow and the rooms are all full of Ayahuasca so WOW,@robertgray323,0,0,"[0.022732988, -0.047349866]"
"Wheres all people saying ""slave work with primitive tools"" ? Very quiet.",@anakonda8197,0,0,"[-0.056253366, -0.018703148]"
2025 The year of Truth,@brittanyg2529,0,0,"[0.021466047, 0.017089754]"
Get Flint Dibble on the line!,@TimeOfTroubles73,1,0,"[0.0035916574, -0.044797767]"
It's probably an April fools joke,@philthomas7140,0,0,"[0.021462562, -0.013816349]"
"Egypt is far, far older than modern scientists are generally willing to admit.  They have too much of a vested interest in protecting their outdated ideas to accept the truth. Dogmatic orthodoxy can infect any set of ideas.",@TimeOfTroubles73,0,1,"[0.025844662, 0.025454879]"
Nice glasses my dude,@TreFlipJones,0,0,"[-0.054218635, -0.016021308]"
Clearly a hoax,@kevinraney5761,0,0,"[-0.0031004332, -0.009689209]"
"If these deep underground structures were discovered using LIDAR, then we can write this whole discovery off as a hoax.Why? Lidar uses light to measure distance. Light cannot penetrate solid objects , including the earth.",@veralto3411,0,0,"[-0.008661402, -0.06672189]"
Free energy,@amx1820,0,0,"[-0.01531002, 0.028951872]"
why can we know this and is it in the msm instead of keeping it secret?why reveal it now?,@chiachy35,0,0,"[-0.013532254, 0.00468362]"
"Anyone care to look up the limitations of lidar?  Spoiler, it isn't miles, more like inches, feet if conditions are optimal. Look it up.",@tardigrade9493,0,0,"[0.034494307, -0.07406548]"
"yo joe… the real question is… if Egyptians really built the pyramids… why are they still a developing country… zahi hawas is full of crap, need real leaders on the forefront who actually has common sense and can think beyond their egotistic superior complex.",@leobislig6190,0,0,"[-0.004487699, -0.023324274]"
"Its most likely ancient heat pump tech.  It was prob cold at one point, that allowed the entire structure to be warm 24/7",@AngerOfTheLand,0,0,"[-0.016486637, 0.009613985]"
"This pyramids story, Its like the reels of the newcasters all saying the same thing. Im thinking this is some kind of social experiment.",@FrankRizo-nn3iy,0,0,"[-0.004764959, -0.0065190457]"
Its SAR not LIDAR,@jobrothberg4679,0,0,"[0.045418918, -0.050083797]"
Not LIDAR. Synthetic Aperture Radar.,@victordelmastro8264,0,0,"[0.050406568, -0.04763498]"
I think it’s wells bro that’s poop dried up down there,@artofmars7275,0,0,"[0.020506022, 0.014440648]"
Is this that mf from avatar?,@TheShafty,0,0,"[-0.032189604, 0.0025319927]"
"Seven months ago Chinese scientists detected massive plasma bubbles above the Giza pyramids, which can disrupt satellite communications and GPS. These bubbles are a phenomenon related to space weather and were observed using advanced radar technology. They used the powerful LARID radar in Hainan Province of China to detect plasma bubbles over the Egyptian pyramids and the Midway Islands, nearly 5,965 miles apart.",@vaticinus,1,1,"[0.051672727, -0.014746849]"
Lets face it..The Egyptians didn't build the pyramids.  They just settled an area that had them already there.,@adamw4338,0,0,"[0.009092469, -0.00053858774]"
"it’s funny how Mr.Beast & his GFs YT channel, they both released Pyramid Videos flat out right denying & refuting anyone disagreeing with the idea that anyone who thinks the Egyptians didnt build the pyramids by hand were incorrect and to not believe or think that way. It’s propaganda. Mr. Beast is also owned by Disney.",@SAELIOSMUSIC,0,0,"[-0.07123193, 0.0043279603]"
Jimmy Hoffa is down there,@johnny33long,1,0,"[-0.022316547, 0.07140135]"
Lidar is how they found the pyramids in the Amazon jungle. The lead guy in Egypt would definitely deflect this lol,@Jholcombe30gmail.comJordan199,0,0,"[0.0025287827, -0.08023442]"
If they had light 💡 or electricity ⚡️ back then…??? So what happen..??? Or who were they..???😮,@MMuaPejueli,0,0,"[-0.017275218, -0.002171822]"
Power Grid!Pyramids all over the World!Lied to our whole lives,@derekhebert734,0,0,"[-0.026425615, -0.011842197]"
Flint Dibble is currently in the lab cooking something up,@joshbrewington4831,1,0,"[-0.00576092, -0.058122084]"
Graham Hancock must be pissing himself with laughter right now.,@andycommonsincanada,0,0,"[0.009236094, 0.029976657]"
"Ive seen AVP, i know what happens.",@DuckingGrom,0,0,"[-0.016639175, -0.039165914]"
No shit been knowing that,@Moneyman4eva,0,0,"[-0.017090993, -0.017304458]"
DISTRACTION FOR THE ONGOING WAR,@FF-zm8sb,0,0,"[-0.01371669, -0.039469264]"
Thought lide-are removed trees & canopie..?.        not miles into rock.      What happened?,@frank-696,1,0,"[0.021497376, -0.016293097]"
I feel like everyone should be more excited about this. I have not heard anything on regular news.,@JD-vh1qd,0,0,"[-0.007193062, 0.008855245]"
"It's a battery to recharge spaceships, saw it in a documentary once, Stargate I think it was called.",@heymaumaumau,0,1,"[0.038221657, -0.02189433]"
"I still don't get how it is 2Km below surface - 648 m + 80 m = 728 m, right? Someone please explain.",@Himalayan_P-Funk_Connection,0,0,"[0.028325394, -0.020416046]"
"For structures up to a few tens of meters deep, SAR-DT (the technology they supposedly used) is very useful, but for depths of 2 km one should rather use muon scanning or seismic methods.",@ParamariboCloser,1,0,"[0.008959647, -0.045064807]"
"What blows my mind is the hordes of people asking for “official sources” and peer reviewed papers on things like this as if the same people who have been indoctrinating them into believing a fake history their entire lives will ever admit to it. The media/education/politics conditioning matrix has such a strong grip on the minds of the masses it’s insane. People could have the answers right in front of them but if they can’t find an associated press headline that says it they won’t believe it, they refuse to parse anything through their own filters of discernment. Everything is outsourced to external figures of authority rather than their own summations.",@brisingr8898,0,1,"[-0.010318077, 0.01204164]"
I hope it’s true!! That would be ridiculously awesome!,@ConnieRowell-sh4gc,0,1,"[-0.06529583, 0.0072268145]"
Joe u need to do a pod cast from Egypt,@juliomarin3755,0,0,"[-0.011207982, -0.021192295]"
"Cool story, but remember the JFK files came out recently dont get too distracted",@WiseOldMan-osrs,0,0,"[0.01690524, -0.048718035]"
"There was a 'big bang"" under ground and out of that evolved the structures you are now seeing.😅",@nathananderton8546,0,0,"[-0.022347536, 0.026224123]"
Power Plant,@AdHominem-001,0,0,"[-0.056889784, -0.019876452]"
The pyramids at Giza were a power plant.,@hartsickdisciple,0,0,"[0.0049383445, 0.014476453]"
lore accurate size of aperature labs,@twin.slimes,0,0,"[0.018278483, -0.022526424]"
Power Supply,@DubbPP,1,0,"[-0.016963176, -0.028077552]"
Check inside the sphinx,@reallauradee,0,0,"[0.01449905, 0.024042606]"
Why does this seem like ai lmao,@Zach-x6g,0,0,"[-0.026058257, -0.013909236]"
The pharohs needed the cylinders for the after life. Obviously!,@consciousnessz3666,0,0,"[0.0035940714, 0.006766064]"
I don’t know why media and governments don’t talk about all this. Under Tikal pyramids in Guatemala Teotihuacan pyramids in Mexico and Giza pyramids big structures are under the pyramids,@chiwy909,0,1,"[-0.048747227, -0.01853759]"
This didn’t age well.,@719vol,0,4,"[0.009411811, -0.035324533]"
More evidence of Joseph,@jonathanuhe4327,0,0,"[0.01177094, 0.023591418]"
"Chapter 89:7 ""Have you not seen how your Lord dealt with 'Aad, (the people of) Iram—who had lofty pillars, the likes of whom had never been created in the lands? And (with) Thamud, who carved out the rocks in the valley? And (with) Pharaoh, owner of the stakes? Who all transgressed in the lands and spread therein great corruption.""",@ThePriceIsNeverRight,0,0,"[-0.0015400347, 0.006766699]"
Graham has money.See what he wants..,@Anonymous-Australia-subrose369,0,0,"[0.031793818, -0.04651273]"
I heard a remote viewer interview one time where they were tasked to look at any health spas that were in the city of Atlantis.  And the viewer said there were deep long structures in the ground that came to the surface.  This brought good healing earth energy up into a pool of water.  Its like the Atlantins understood the science of bringing up healing energy.,@leviscoolvids2767,0,0,"[0.0001432724, 0.0060615386]"
Hawass is part if the reason we know nothing. He will or already have gramham killed and replaced with a clone or they will use mind control.So they push a new narrative.Fuck 3:35 hawass.,@Anonymous-Australia-subrose369,0,0,"[-0.010876461, -0.060282525]"
They’re clearly power plants. Fkn amazing,@JasonMeseke,1,0,"[-0.055325467, -0.008165296]"
Might be a lie! They lie about everything smdh,@millionairemallory9361,0,0,"[0.016334888, -0.04549429]"
Hancock needs an apology,@binks7988,0,0,"[0.00850788, 0.030347047]"
"Africa has been said this from the beginning of time , certain groups just didn’t want to give the credit to the African",@SlapYou2Sleep,0,0,"[0.019503953, 0.015052456]"
"Can't explain the building process or logistics of building the pyramid itself.  Now  the hole project has grown in such magnitude  that either the time-scale is wrong or the builders had mastery  of a simpler technology ,now  lost ,",@hcraretep,0,0,"[0.003574712, -0.014906819]"
"As an engineer, it’s obvious to me that the bedrock structures and coils are ‘shock absorbers’ to prevent damage to the pyramid.  We use that today.",@StarwaterCWS,4,3,"[0.010492038, -0.000961005]"
I guess now we’re going down the rabbit hole of conspiracy theory because we have nothing better to deal with like who killed Kennedy again and the pyramids and the aliens let’s see what else yeah Palestine was there before Israel all this bullshit conspiracies is just to play with your head,@DannyBotton,0,0,"[-0.0048958953, -0.05545066]"
I know this is bullshit. I don’t think it’s bullshit. I know it’s bullshit.,@DannyBotton,0,0,"[-0.009204763, -0.07160374]"
I know this is bullshit. I don’t think it’s bullshit. I know it’s bullshit.,@DannyBotton,0,0,"[-0.009204763, -0.07160374]"
"EGYPTIANS DIDN'T BUILD the PYRAMIDS...I DON'T think ANYONE gets IT...PRE-FLOOD...FALLEN ANGELS! WHO DO THINK ""TAUGHT"" HUMANS  FORBIDDEN KNOWLEDGE...All the way DOWN to ROOT CUTTING(Which the LORD FORBIDS) 🤔",@Dez-1213,1,0,"[0.003411373, -0.0012403524]"
I remember when I was in middle school 30 years ago I told my teachers they were giant batteries 🔋 😅  I was looked at like a weirdo,@andrewmowen2925,3,0,"[-0.0021196706, 0.0068228226]"
These are waterways to give the ground underneath the pyramid an opposite charge so the pyramid can float above the ground. A lot of studies have proved that the pyramid is floating and not actually sitting on the surface,@ibrahemdan1559,0,0,"[0.0142283905, -0.010366079]"
"They are the top of the tower of babel, im almost 100% sure. JOE ROGAN CHECK THIS OUT",@michealstephens4528,0,1,"[0.0038581882, 0.001538873]"
"Throughout history, many advanced civilizations made important discoveries, but their work disappeared due to disasters or human mistakes. Today, we often ignore ancient knowledge instead of learning from it. I hope the recent discoveries in Egypt will expose this false Egyptian narrative revealing the true purpose of the pyramids and how they could provide unlimited, renewable energy.",@RRBsyde,0,0,"[-0.003567534, 0.0037105426]"
"I remember reading years ago about there being a city underneath the pyramids. Durnvalo Milchizadek claims he got to see it for himself and  released an amazing book in 1999. ""The ancient secret of the flower of life"" Great, easy to read book. i highly recommneded it for raising your vibrations. Ancient knowledge is sht bro! lol",@PeterParker-xv9mo,0,0,"[-0.058732133, -0.017664133]"
They should also do these LIDAR scans at other pyramid structures around the world.,@sakibbinsalam8297,24,2,"[0.024441108, -0.031275876]"
One day we’ll confirm the power plant theory and the pre-younger dryas civilization.,@sakibbinsalam8297,66,10,"[-0.03538688, 0.0018954951]"
Check out the Land of chem .way more plausible.,@paulmarshall702,0,0,"[0.0172474, 0.02451008]"
Just no..lol,@claudeperron780,0,0,"[-0.008073493, -0.055989392]"
The day zahi hawas steps down from having any thing to do with the pyramids a lot of answers will be answered,@06AlexanderSuper,0,0,"[-0.0014034185, 0.004590099]"
Does the Baghdad battery possibly relate to the new structures found at the pyramid,@davidunwin8128,0,0,"[-0.03914215, -0.02182366]"
What if lowkey the pyramids were actually the ark? Since they made it pretty much water right,@ghostyboy9469,0,0,"[0.037716776, -0.04534547]"
There is no need to go underneath. Somebody's buddy's already grabbed everything.,@anthonycashero7605,0,0,"[-0.057784293, 0.027012438]"
Maybe if they did have energy then they were able to collect it somehow in the pillars,@ghostyboy9469,0,0,"[0.01694369, 0.004921982]"
Billy Carson has been saying that,@keevancrawford6708,0,0,"[0.05275839, -0.016925551]"
It was a power plant that generated electrity.,@MrJiggerG,1,0,"[-0.01930212, 0.017957944]"
probably to collect heat from the deep earth to heat water to make steam under pressure and power their equipment <3,@articzg.2084,0,0,"[-0.027901383, 0.011100227]"
Is he wearing a Sleep Token shirt?,@timber677,0,0,"[-0.045223173, 0.019528292]"
What were they powering?And don’t forget these things are everywhere what about them?,@brianshelton4723,0,0,"[-0.023328695, -0.0047877966]"
That is a prison for the fallen angels... Azazel is down there. 2025 gonna be an interesting year boi!!,@jayrobe23,0,0,"[-0.0051620924, 0.0023866142]"
For electricity,@vincenzohall7405,0,0,"[-0.011902954, 0.022292819]"
total recall,@bestfacechecklol,0,0,"[0.004878846, -0.0041177147]"
"I’ll believe this when they excavate it. Interesting nonetheless, however, in today’s world of fevered hype, fake news, and incessant internet speculation, I’ll wait.",@Midwestern1121,2,0,"[-0.02053623, -0.018917598]"
"Fact: There is no artwork in the Great Pyramids of Egypt, and there are no Pyramids in the ancient Egyptians' art.",@DanaAdams-r9u,0,0,"[-0.00039162123, 0.026223771]"
What if they were using the natural seismic energy of the earth to create energy and these pillars were what was transferring the energy?? 🧐,@RogerDat8876,0,0,"[-3.5550715e-05, -0.025813896]"
""" . . . Hey, there's a 'Golden Stairway' down here!!"" - Firesign Theatre",@DanaAdams-r9u,0,0,"[-0.005525509, 0.033474483]"
"I watched Zahiri absolutely destroy a young archeology student because they were inside the pyramids for hours and this young lady urinated some in her jeans, none of the liquid came in contact with anything ancient, He freaked because Just the smell would destroy the Pyramid. How dare her desiccate the Pyramid.  I watched him a few times after that and, I had my fill of Mr. Expert of conjecture.",@TheIrishSpitfire,0,0,"[0.03470699, -0.02122971]"
Its ludicrous that humans have already developed a thing like James Webb telescope that can look billions of years in the past but we still are clueless about pyramids and many other things!🤯,@Shashuman_Viraja94,0,1,"[0.0080165835, -0.017085489]"
Graham Hancock will be all over this. Cant wait for the podcast on Joe Rogan about this.,@Truth-searcher1892,0,0,"[-0.00089125114, 0.023300348]"
Well at least now we know what happened to Atlantis,@KrisToCool,0,0,"[-0.013557977, 0.0036664247]"
"This is a hoax!No! I don’t believe the Egyptians built the pyramids! Don’t you all realize they put this out right as JFK files are being released! With that said, I can still believe there was ancient technology, but this is a bridge to far. Especially when we’ve been lied to so much.",@Rick_Long,0,0,"[-0.0003536135, -0.038096976]"
"Think about it: Each of these massive structures' weight is TONS, TONS, TONS x 1000! How could such ancient structures continue to perfectly exist, centuries upon centuries x 1000, yet still remain perfectly balanced/geometrically intact, throughout centuries of erosion, without a MASSIVE subterranean infrastructure. GRAHAM HANCOCK, NOW!",@DanaAdams-r9u,0,0,"[-0.0063642496, -0.010128945]"
"Hancock has been waiting for this moment for 12,800 years",@liam5382,1006,39,"[-0.021607332, 0.02710426]"
Tesla once said the pyramids were used to manifest massive and cosmic energy .,@rodneywhite6642,0,0,"[-0.011346554, 0.027187854]"
"Hope for the best, but expect nothing.",@GEAE_Denny_L,0,0,"[0.040097196, -0.033149697]"
anyone who believes this has just NOW been discovered has their head in the sand. Should be asking the question - why are they just now revealing this to the world.,@stefmay7393,0,0,"[-0.0055017294, -0.020352283]"
Of course thers stuff below them they were masters of digging and harvesting the earth,@ununius7436,0,0,"[-0.04098339, 0.033519257]"
"If thats true then lets cut aaaaall the BS about humans building the pyramids. If those structures are real, they are def. made by someone/something else than us. This is breaking news but not seen in mainstream media, at all?",@smartiinvest,0,0,"[-0.012767407, -0.0254414]"
Do you think they are going to find NHI cities underground?,@AM-ti3tg,0,0,"[-0.068044156, -0.00045739996]"
"The human race deserves to know the truth, and an excavation is needed I believe and always believed this was a giant tombstone of someone or something amazing underneath many secrets and answers are underneath let's go people of earth",@Spiderman123-p9b,0,0,"[-0.010427676, 0.021288179]"
Now scan all of the Mexican pyramids please. 😊,@elsieburkle,0,0,"[0.03324749, 0.0031226855]"
Joe Rogan is a clown.,@d.j.bennett8276,0,0,"[0.005338078, -0.03438217]"
It's all lies there's no pillars below the surface,@INGA-d2k,0,0,"[-0.011556046, -0.045636937]"
What if Billy Carson was right all along....,@ogmont,0,0,"[0.074722804, -0.025013605]"
"Pyramids are ancient technology, we traveled from one planet to this one by using pyramids.Have a good day",@FutherGaming,0,0,"[0.0014699551, -0.028301451]"
"NOTE:  This was ""Discovered"" & REPORTED on 6 YEARS AGO.....that's how corrupt major media is....look it up😎",@desireegoulett69,1,0,"[-0.031421073, -0.018637292]"
How people can build that 1000 years ago or maybe more  ? 😮,@adijunc94,0,0,"[-0.041374277, -0.045288865]"
Didn't 'they' say they're about  to make us believe.... I'm in!,@ALarz12,0,0,"[0.014667918, 1.4288898e-05]"
Fake,@FillYourHeadSwe,0,0,"[-0.029136276, 0.015239437]"
"Sorry to be a wet blanket here folks but the 2km underground structure is BS.  I have a link to the original report in PDF that you can drop in ChatGPT and ask if you think I'm just poo-poo'n it, but Youtube will remove my comment if I paste that link. It's about 44 pages long and really cool if you want to curl up and read it instead.  YOu can also find it on the original website too.  Google: ""Synthetic Aperture Radar Doppler Tomography Reveals Details of Undiscovered High-Resolution Internal Structure of the Great Pyramid of Giza""",@vincentdice5663,0,1,"[-0.005839672, -0.027648661]"
The mysteries of Toth,@bamideletijani8683,0,0,"[-0.066836074, 0.016457567]"
"Even if this was true, who gives a shit?😊",@Jiraiya_Sage,0,0,"[-0.030097308, -0.03620393]"
"He said, “oh that’s not my friend” 😂😂😂",@ethanwrinkle,0,0,"[0.011616022, -0.015280585]"
"Kinda looks like a geothermal heating system, but we need more evidence. An artist's rendition isn't good enough to determine it.",@BZ0_0fficial_Muzik315,0,0,"[-0.027051082, 0.016111378]"
Aliens,@anunnaki-believe,0,0,"[0.025491651, -0.027156835]"
"Okay, so shut the heck up and start digging. Let's figure this out",@clarkwallace3040,0,0,"[-0.040912014, -0.04450569]"
Mr beast was just there and given magical permissions and access to places nobody could ever dream of.  Now this comes out right afterwards,@MayTheDevil,0,0,"[-0.052059676, 0.0050713494]"
They are built on ley-lines which naturally generate electromagnetic energy and it was charged to a higher magnitude by the pyramid shape. ETs and other star systems know this and used the energy from them. Sirius and Orion are the 2 star systems that the Queen and Kings chambers line up with. So much technology is hidden in these ancient sites…,@Cryptoletsgo1,0,0,"[0.024901412, -0.004304121]"
"It's not lidar, it's S.A.R.",@JohnathonEdwards-h7w,0,0,"[0.021128094, -0.058032293]"
Don’t tell me joe didn’t ask Graham 😂 He told you it’s bull but you pushing it ?,@matthewduggan6358,0,0,"[0.08076113, -0.037540197]"
They’re find all kinds of things with modern technology.  They just found chariot wheels and axles on the bottom of the Red Sea.  Etc.,@Modeltnick,0,0,"[-0.016819166, -0.036070883]"
They're powerplants and the structures that look like the Washington Monument are transformers. Thats why royal places have them. -DC Blacks,@I-20rider,0,0,"[-0.050165493, -0.0069456105]"
In the emerald tablets such a structure was described to be under the pyramids of Atlantis. It discusses a bit of how such was made and what’s down there.,@AegisAuras,0,0,"[-0.025823843, 0.0068568657]"
It's a motor,@moorteam1000,0,0,"[-0.060080104, -0.021443304]"
OG Tesla been told everybody about the pyramids.,@gobeklipepe,75,3,"[-0.00701192, -0.0055254917]"
"Massive underground tunnels stretch deep into the Earth, leading to a hidden world where the reptilians reside. These creatures once feared the sun, believing that stepping into its light would cause them to burn. But they eventually found shelter, retreating below the surface while humanity emerged above. Mankind, however, was not free. They became slaves to the reptilians, who ruled from the shadows.To lure the reptilians out of hiding, humans offered them gifts—food, women, gold, and other precious goods. In exchange, the reptilians granted kings and pharaohs immortality, inviting them to their underground realm. For generations, this uneasy pact continued, until one king, feeling slighted, lashed out. In a fit of rage, he clawed the eyes of a reptilian, condemning himself to eternal blindness. As punishment, the reptilians banned long nails, decreeing that anyone with long nails would be put to death. Humans, terrified, nervously chewed their nails, fearing their growing length would lead to their demise.The human slaves were forced to build the pyramids, structures that powered the inner world and allowed the reptilians to safely emerge. These pyramids served as a conduit, enabling the reptilians to see in all directions and avoid any threats from the outside world. Some believe that the reptilians still rule from within, hidden deep beneath the surface. If you dig deep enough, some say, you will uncover the truth of our world—but the reptilians would never allow it to be discovered.",@BooneStories,0,0,"[-0.07965021, -0.0009799174]"
Hidden in plain sight,@lanestaley1401,1,0,"[-0.04050054, 0.010047895]"
If Zahi Hawas says its nonsense then you can guarantee it is absolutely legit.,@Non-Compliant71,498,22,"[-0.020331679, -0.013932879]"
Interesting it kind of looks like what's under the pyramid on Mars in the 1990's movie total recall. 🤯,@indidread,2,0,"[-0.032767043, 0.003326169]"
"So no lidar have been published, these are just claims without evidence. Experts say that these radars cannot reach the deapths they mention so it is most likely not true.",@nardwahl,0,0,"[0.038385615, -0.06681043]"
Zahi Hawas is the biggest POS ever and known to stone wall investigation into the pyramids and has been known to keep items from the pyramids for himself. Hes a grave robber.,@snakattack883,0,0,"[-0.0018738343, 0.0025438382]"
